,SPY,QQQ,IWM,EFA,EEM,AGG,LQD,TIP,GLD,VNQ
2021-12-24,3.1380370686488915e-14,0.2912389696909827,0.009449643593467012,1.9041234939002676e-15,3.664774612457248e-15,0.3999999999999786,3.0788878457916103e-15,0.2550067851071467,0.04430460160838236,2.6005850575200055e-15
2021-12-31,1.6586140334205228e-16,0.18404822584065125,0.0,0.0,1.4639512651857466e-17,0.0,0.4,0.22573980620350798,0.19021196795584097,0.0
2022-01-07,8.962895480866994e-14,0.25937921770685524,6.69520956287397e-14,1.9757235067291654e-14,2.033050031345752e-14,0.39999999999987246,0.34062078229298287,4.375501605598602e-14,1.573216615470287e-14,3.3181479277955597e-14
2022-01-14,0.0,0.10221501748513247,1.2995964330688684e-15,0.0,0.0,4.186307980970362e-15,0.39999999999999775,0.2671341798339013,0.23065080268096877,0.0
2022-01-21,0.3561793251920227,1.9211579687663204e-15,0.0,0.0,0.0,0.09975281172924787,0.0,0.14406786307873132,0.4,0.0
2022-01-28,0.0,0.2682370806499592,0.0,0.0,0.0,0.30997946202852134,0.4,6.309056280567712e-14,0.021783457321882006,0.0
2022-02-04,3.5769150759110156e-14,0.0,4.152132522023288e-14,4.015222568074147e-14,3.927392058189404e-14,0.4,0.3999999999997011,0.19999999999996065,8.579194940547739e-14,5.955185866451276e-14
2022-02-11,0.0,0.0,0.0,0.0,0.0,0.4,0.1968611682623508,0.3999999999999317,0.0,0.003138831735240829
2022-02-18,7.3981801851785e-13,0.1481047000472744,9.005815724516761e-13,8.978378699009752e-13,8.949819612223141e-13,4.062305713886578e-12,0.399999999992841,0.3999999999995155,0.051895299946962285,5.9112314209738345e-12
2022-02-25,0.018268403489310792,0.0,5.836472052726284e-15,4.705829604841668e-15,4.5253099431228315e-15,0.3999999999999483,0.1147678110137221,0.28182624990362726,0.185137535593377,2.021571183564476e-16
2022-03-04,0.0,0.23241561508911232,0.0,0.0,0.0,0.03852967531331632,0.4,0.3290547095978353,0.0,0.0
2022-03-11,4.609717656478399e-13,4.953276026227449e-13,2.6653847098873516e-13,2.482562106318518e-13,0.09039819633472439,0.3999999999942482,9.57961054345142e-13,0.39999999999606883,0.10960180367216288,3.6681448839771704e-13
2022-03-18,0.0,0.0,0.0,0.0,0.04610596025768794,0.4,0.4,0.15389403974245106,0.0,0.0
2022-03-25,0.0,0.041269313644306665,0.0,0.0,0.0,0.3999999999999986,0.4,0.12174614876990501,0.03698453758579002,5.526295791562324e-16
2022-04-01,0.1335323123822963,0.0,0.0,0.0,0.0,0.06646768761943161,0.4,0.39999999999974645,0.0,0.0
2022-04-08,0.0,0.07053005834771381,0.08604984984458426,0.0,0.0,0.043420091807700074,0.4,0.4,0.0,0.0
2022-04-15,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.10169090989457906,0.098309090105407,0.0
2022-04-22,0.3647191701653589,0.2225781680383197,0.0,0.0,0.0,0.0,0.2676792338008653,2.7997708453931028e-15,0.14502342799545936,0.0
2022-04-29,0.0,9.170535007282623e-16,1.1862110663284103e-17,0.39999999999999936,0.1982817960101377,0.0,0.277595141033493,1.506748965358118e-16,0.12412306295636874,1.7920050958279894e-16
2022-05-06,6.116345059586175e-16,1.5046654060310064e-15,0.0,1.0420952771658852e-16,0.39999999999999986,2.7419724729034966e-16,0.2899331042094281,0.3100668957905698,2.3288037955586192e-17,0.0
2022-05-13,1.053271126769233e-14,0.3999999999999727,1.4095403572152515e-14,9.541673828319082e-15,8.076599852606483e-14,6.078765924971779e-15,2.6085036908263248e-14,0.19999999999996385,0.39999999999990654,9.87114354721535e-15
2022-05-20,0.3708363167826707,0.0,0.0,0.0,0.0,0.0,7.842234213363206e-15,0.22916368321934388,0.4,0.0
2022-05-27,1.1779842485311603e-12,0.1768445801137041,1.5613874329160569e-13,1.5560087260001453e-13,1.6356387534828224e-13,4.790657291459089e-13,0.3999999999995815,0.3510652610395526,0.07209015884468412,3.4542230330450114e-13
2022-06-03,1.347345582870861e-15,4.1309596564041965e-16,1.3369292358802127e-15,1.1301101031513497e-15,9.047130102374125e-16,2.42861286636753e-16,0.3999999999999994,0.20000000000000173,0.39999999999999664,0.0
2022-06-10,5.975670893910571e-14,0.39999999999980923,6.676622363476164e-14,2.763189959809607e-12,9.295096939349675e-14,2.6099696303126247e-13,0.13191688188599293,0.3999999999961056,0.06808311811473336,1.1527187082130346e-13
2022-06-17,0.0,0.35014355962756566,0.0,0.0,0.0,0.03744522394487919,0.4,0.10023663191956173,0.0,0.11217458450799332
2022-06-24,3.816226103837335e-14,5.357536195186447e-13,2.1968530652721063e-14,1.93427340931229e-14,0.3999999999999689,0.19999999999899862,0.4,0.0,8.121010760720175e-15,1.1399402803922394e-13
2022-07-01,0.39999999999997715,9.455607863700934e-14,1.9606730135870124e-14,1.6033980980964573e-14,1.6974947892090358e-14,0.1265104323703574,7.01863685421863e-14,0.3999999999999791,0.07348956762945892,1.0107285123456962e-14
2022-07-08,1.1962901406708445e-15,0.3999999999999994,0.0,2.6190666667730106e-16,1.402965002377737e-16,0.1925530575976628,0.3999999999999991,0.007446942402339293,0.0,0.0
2022-07-15,0.0,0.16622074961001315,0.0,9.38762574657353e-16,0.0,0.3999999999999932,0.4,0.03377925039000069,0.0,0.0
2022-07-22,0.2022780544588835,0.0,4.330413591190248e-17,0.0,6.481496112389906e-18,0.4,0.0998247923987269,0.07259521661546271,0.22530193652692693,0.0
