,SPY,QQQ,IWM,EFA,EEM,AGG,LQD,TIP,GLD,VNQ
2023-03-10,2.8542657563891932e-15,1.7708191151199043e-15,1.7271960467838345e-15,4.153214975665896e-15,0.07985184787875806,0.20976984770123058,7.622445940437013e-16,0.39999999999997377,0.3103783044200261,2.2811822596266153e-16
2023-03-17,3.8398743773593025e-13,2.6400613833814837e-13,3.6867757436901335e-12,4.093705927744344e-13,7.680414864292662e-13,0.3999999999577719,2.8102820989511232e-11,0.3999999999943953,0.18584868460849893,0.014151315405718708
2023-03-24,0.0,8.670503680627167e-16,2.9790742352857543e-16,5.148064833774094e-16,0.0005184062961745053,0.3999999999999949,0.07901216377267295,0.39999999999999475,0.12046942993116141,0.0
2023-03-31,0.4,0.02728699923399992,0.0,0.02396182416792845,0.0,0.11746766958021063,0.031283507017856975,0.4,0.0,0.0
2023-04-07,6.574036442274586e-16,0.3485593572748988,0.0,1.4588886800333895e-15,0.0,0.09246741342593504,4.657294825381794e-16,0.3660902974448526,0.1928829318543109,1.106120926674057e-15
2023-04-14,4.120207316875062e-16,0.12543207665694017,0.09959359653604753,0.0,3.391910403885265e-16,2.788997926446623e-16,0.4,0.27693237840947604,0.09804194839753512,0.0
2023-04-21,6.633411984064754e-16,1.0870032230159168e-16,3.588475203396638e-16,0.39999999999999847,3.547701790798833e-17,0.12249190563233171,0.033701974619886284,0.39999999999999825,0.04380611974778384,3.491909668885748e-16
2023-04-28,3.956588922761282e-16,0.11997456918825407,1.6420485478721682e-15,0.36763125224593546,3.590560918154503e-15,0.014163853626899942,9.061610205690522e-16,0.3999999999999917,0.09823032493891105,1.4174691410523577e-15
2023-05-05,0.399999999999972,3.834728452087008e-14,0.05333779897045512,4.979619383431285e-15,4.153055823300983e-15,0.0819056724248305,9.374593890456747e-15,0.39999999999997643,0.06475652860470377,5.25574867375733e-15
2023-05-12,0.3999999999999837,1.4269612104339738e-14,5.906982100350364e-15,2.114270752914797e-14,7.159224106625954e-15,0.05710323103411774,3.3286454371424837e-15,0.3734580823386115,0.16943868662722897,6.267732905804675e-15
2023-05-19,0.0,0.20908258735605373,0.0,0.0,0.0,4.4290451855745467e-16,0.4,0.22287305345612204,0.16804435918782418,0.0
2023-05-26,1.3366397090910294e-14,5.408608143784481e-15,0.30901622241264004,3.4053682720126246e-15,3.612077380270542e-15,0.1994046012734436,1.7122505594012824e-14,0.3793740027782443,0.11220517353562579,3.5427315616293587e-15
2023-06-02,0.08989697028661427,0.0,0.08052000704150225,0.0,0.0,0.3513255415357702,0.0,0.3971055683453005,0.08115191279081929,0.0
2023-06-09,0.1410408192205208,0.0,0.0,0.0,0.0,4.818490916057121e-15,0.39999999999999875,0.28146324137856926,0.17749593940091088,0.0
2023-06-16,4.1988642781855194e-14,0.2548016804691274,2.7743589910004982e-14,9.113893450033643e-15,9.960982673398555e-15,0.34519831953083774,3.6749189577566456e-15,0.39999999999991487,1.271076055902486e-14,1.479896743806857e-14
2023-06-23,0.3999999999993443,1.1864952437501916e-12,3.2428461198695707e-13,2.8487466267495306e-12,1.8731645575193017e-13,0.19999999999841184,1.6215567643369324e-12,0.3999999999957678,1.0721964511884853e-13,2.003792543926433e-13
2023-06-30,0.3214705367730482,0.0,0.0,0.0,0.0,0.16839065380968846,0.0,0.4,0.1101388094172574,0.0
2023-07-07,0.0,0.057066282122743575,0.15638305930586724,0.0,0.06694656264531361,5.137279350181346e-15,0.3196040959260702,0.4,0.0,0.0
2023-07-14,1.857567070258184e-15,4.073316502506478e-15,2.473838503973701e-15,0.23431983182312097,2.0920819456063582e-15,0.2700332733258598,1.3502316358187862e-14,0.3999999999999852,0.09564689485100786,2.281923679682747e-15
2023-07-21,0.0,0.3258939175055281,0.0,0.0,0.0,0.1177497183681979,0.0,0.4,0.156356364126275,0.0
2023-07-28,0.0,0.0,0.0,0.30994246210197945,0.0,0.23245827375651454,0.0,0.4,0.057599264141510044,0.0
2023-08-04,0.4,0.0,0.0,0.0,0.0,0.200000000000007,4.683753385137379e-17,0.4,0.0,0.0
2023-08-11,0.3999999999999957,0.014882825871188964,4.664980965421356e-15,1.952716498601991e-15,1.689206759210394e-15,0.18511717412881407,8.940024028585678e-15,0.3999999999999809,8.67705720090899e-16,2.28409832968264e-15
2023-08-18,0.39999999999998936,4.449261955130604e-14,0.0,6.435375732601417e-15,6.5241007420602455e-15,0.019345638337746402,1.7006771496649804e-15,0.32476472222390457,0.25588963943829424,6.755445106558964e-15
2023-08-25,0.39999999999999825,0.05507294490684384,9.9980209317024e-16,2.0443833204127352e-16,0.0,0.00824998525322593,8.180979745776306e-17,0.3999999999999993,0.13667706983993144,0.0
2023-09-01,3.546636775992065e-13,1.8185491849125414e-13,8.335410082113189e-14,0.3999999999998203,5.626040046295085e-14,0.18361738919085013,1.7544700212101388e-13,0.3999999999994141,0.01638261080901361,5.028897705547229e-14
2023-09-08,0.0,0.30205017870755524,1.0121179630949435e-15,0.15207183382855186,7.092855658633111e-17,7.471302021264644e-16,2.1386445127204366e-16,0.3999999999999962,0.14587798746389402,9.813424900919288e-16
2023-09-15,0.2033511544584955,2.3404367365583573e-16,1.0136273873202761e-16,3.440741005371166e-16,0.0,0.09996793618467412,2.207308568238399e-16,0.39999999999999986,0.2966809093568297,0.0
2023-09-22,4.868752910052798e-16,2.2576567874424426e-15,0.10067130645672598,0.0,8.305474350432622e-16,0.3235174644254388,0.02397407562361633,0.3029105164792564,0.24892663701495926,3.885698350115135e-16
2023-09-29,2.114359081830579e-15,1.9309815627858652e-15,2.3103477034756334e-15,0.0,2.275074141860587e-15,0.15813829054065964,0.1678346434556836,0.39999999999998936,0.27402706600366034,0.0
2023-10-06,7.763297032771377e-14,7.183751605526822e-14,1.363253827073738e-13,7.405375264652162e-14,8.398886754174331e-14,0.39999999999815145,0.12575758214481572,0.3999999999987692,0.015297635163915612,0.058944782693904206
2023-10-13,0.0,0.0,0.15862909237867373,0.0,0.0,0.39048277742358256,0.05088813019834184,0.4,0.0,0.0
2023-10-20,0.0,0.0,0.3541554871463767,0.0,0.0,0.1338471979443351,2.832960593654152e-15,0.4,0.11199731490928456,1.2927707610712059e-16
2023-10-27,0.0,0.051473391896777757,0.316671176444293,0.11610888368047226,0.0,0.11574654797845577,0.0,0.4,0.0,0.0
2023-11-03,0.0,0.4,0.0,0.0,0.0,0.20000000000000237,1.530472464412403e-16,0.3999999999999994,0.0,0.0
2023-11-10,0.0,0.2531495966687888,0.0,0.2862775667080067,0.0,0.0,0.0,0.4,0.06057283662319057,0.0
2023-11-17,0.0,0.0717142137164444,0.0,0.37406430969029714,0.0,0.15422147659326826,0.0,0.4,0.0,0.0
2023-11-24,1.824665409631801e-14,7.742804235483603e-14,1.631902635247159e-14,0.39999999999990243,7.632107404076639e-14,0.17585736733466864,2.1640224811818386e-14,0.3999999999998903,0.02414263266531198,1.6690846394329534e-14
2023-12-01,0.0,0.3138455863189373,0.0,0.0,0.0,0.2587224018357777,0.0,0.4,0.02743201184531383,0.0
2023-12-08,0.0,0.19207928909172886,0.0,0.0,0.06728451613741661,0.340636194770898,0.0,0.4,0.0,0.0
2023-12-15,1.515623672687504e-14,0.23733921378913686,5.493124904320775e-15,1.0241639805785502e-14,9.469405732292423e-15,0.36266078621087483,1.145323960094516e-13,0.39999999999980207,9.82199572568e-15,2.1593425019888838e-14
2023-12-22,1.442937011216297e-13,0.24579640827510857,9.07042473107092e-14,8.753278833194011e-14,1.960808594164139e-13,0.04889517571916922,0.1891847403684521,0.3999999999984215,0.11612367563791436,4.1576233728070755e-13
2023-12-29,2.999955031025126e-16,0.1817341178197004,4.41123392811567e-16,0.0,0.0,0.197499135362334,0.0,0.4,0.22076674681796613,0.0
2024-01-05,0.0,0.4,0.0,0.0,0.0,0.1567729986131047,0.0,0.4,0.043227001386992474,0.0
2024-01-12,7.322645517978899e-16,0.2369656995615758,8.77165316910152e-16,9.43169936019276e-16,3.67646675843878e-15,0.22714018921073367,2.003367871369888e-16,0.3999999999999928,0.13589411122769102,3.3940549218837495e-16
2024-01-19,5.76394884511737e-16,0.12612965730866862,4.347896045156897e-16,5.512192972909239e-16,0.0,0.17796000190688863,0.08947528863494328,0.23150082885453818,0.3749342232949604,8.598087800179453e-17
2024-01-26,0.0,0.060839197551113715,0.0,2.2918462607206447e-17,0.03415482574094111,0.28482737968052807,0.10222203269007837,0.4,0.11795656433733895,4.373850693287622e-17
2024-02-02,7.223435503960402e-15,0.29195810968464525,8.259669514218582e-15,1.2848844732765778e-14,9.150859446267974e-15,0.30804189031533935,7.592161920536488e-15,0.3999999999999639,0.0,8.008754187642218e-15
2024-02-09,0.0,0.0,2.255220884442497e-16,0.0,0.0,0.30811437960140275,0.0,0.33150805723437,0.2720567356754218,0.08832082748880903
2024-02-16,0.0,0.23346740290953769,0.0,0.0,0.0,0.4,0.0,0.24897134549483624,0.1175612515956309,0.0
2024-02-23,0.0,7.058036319000787e-15,0.15229308634671831,7.420963082381622e-15,4.177920111572638e-15,0.3999999999999733,1.3424856935799137e-14,0.39999999999999186,0.047706913653270025,2.709610449299556e-14
