,SPY,QQQ,IWM,EFA,EEM,AGG,LQD,TIP,GLD,VNQ
2014-05-23,1.300974231736041e-15,0.03853725872775982,2.028414090631776e-15,0.1791633985998556,1.4212726378418855e-15,2.4208477108458517e-15,0.29400714994866467,0.3999999999999921,0.08829219272371645,4.2388054474423094e-15
2014-05-30,0.0,0.0,0.0,3.5473062204652295e-16,0.0,0.4,0.0,0.4,0.1470620325065394,0.052937967493464376
2014-06-06,1.6160541600664796e-17,0.04854870900808321,0.005719295349732842,1.5760911456150217e-16,2.0387236007463755e-17,0.3999999999999999,0.04418095397024199,0.39999999999999997,0.09677015093557924,0.004780890736362826
2014-06-13,0.0,2.1589576042927857e-16,0.0,0.4,0.0,0.0,0.1965758256717545,0.4,0.003424174328242507,0.0
2014-06-20,1.5630878309640223e-14,1.7034526621648546e-14,2.0262441211130218e-14,0.23189085348914956,1.5104534019451853e-14,0.3034607610275409,0.06464838548320737,0.4,8.48541623972298e-15,1.9184874639259698e-14
2014-06-27,0.0,0.07177339761736885,0.0,0.15543406372424237,0.0,0.0,0.2835053381402336,0.4,0.08928720051817148,0.0
2014-07-04,0.0,0.13009941156781954,0.0,0.0,0.0,0.4,0.06990058843258355,0.3999999999998935,0.0,0.0
2014-07-11,1.0578373826987055e-15,5.860459560269414e-16,1.169115468739974e-15,1.6383232131198348e-15,0.07960137844885157,0.16313603598542592,0.211385499905406,0.4,0.1458770856603107,1.0980884803496986e-15
2014-07-18,3.7269583066387575e-14,1.2942377681778036e-14,0.11202544537826983,3.171825022263262e-14,2.034026748532976e-14,0.19428009219839573,0.1914681004678924,0.39999999999987684,0.10222636195543652,2.6433788441086533e-14
2014-07-25,8.559721201164385e-14,3.270850642723892e-13,0.13587826549441082,7.482634898692942e-14,7.329030877603739e-14,0.4,5.720278621467338e-14,0.39999999999945685,0.06412173450528436,7.659929726084613e-14
2014-08-01,1.1605755080604486e-14,0.4,0.04752946586214482,1.3282800205357808e-14,8.070108352455754e-15,0.016625953333403814,0.39999999999990826,2.8883557255015345e-14,0.13584458080437065,1.2903077139053025e-14
2014-08-08,3.4572789877263674e-17,0.0,0.0,0.4,0.0,0.12245580197849278,0.0,0.3729076112116816,0.10463658680982935,0.0
2014-08-15,0.0,0.0,1.54973554790483e-16,0.0,0.15528313099731844,0.0,0.4,0.11639161433092862,0.32832525467175294,9.299116868852579e-17
2014-08-22,0.0,0.1302123882911999,2.626388395575559e-16,0.0,0.0,0.006931956474468481,0.4,0.2800399976787494,0.18281565755558096,2.218663918844527e-16
