Price,Close,High,Low,Open,Volume
Ticker,VNQ,VNQ,VNQ,VNQ,VNQ
Date,,,,,
2007-01-03,34.970367431640625,35.23790358289254,34.64388005686763,35.07012438764007,525700
2007-01-04,35.01570129394531,35.033839860216325,34.74816176592002,35.02023680040751,166100
2007-01-05,34.36727523803711,34.96129880464884,34.34913666491275,34.96129880464884,143700
2007-01-08,34.41714859008789,34.46249328407231,34.204024722824904,34.46249328407231,87000
2007-01-09,34.85246658325195,34.89781128075398,34.34006492827965,34.34006492827965,136300
2007-01-10,35.301395416259766,35.32406950150986,34.71190725513374,34.78899360965658,138600
2007-01-11,35.759376525878906,35.97250042251427,35.414750576860456,35.414750576860456,186800
2007-01-12,35.872745513916016,35.9498318621066,35.736707932749596,35.80019121473942,185900
2007-01-16,36.38063049316406,36.43050727029988,35.954382455614684,36.16297096389308,161800
2007-01-17,36.36700439453125,36.50304195957867,35.967966175079944,36.38514296717617,120000
2007-01-18,36.321659088134766,36.4985058440054,36.19015703333218,36.3896778695263,85200
2007-01-19,36.68442153930664,36.68442153930664,36.09946558777729,36.24910620645244,81800
2007-01-22,36.37607955932617,36.70709903400646,36.31712832661206,36.70709903400646,76000
2007-01-23,36.54838562011719,36.693490737563444,36.39874499474417,36.43955764692722,114300
2007-01-24,37.02450942993164,37.02450942993164,36.54838147935295,36.593726174746514,97500
2007-01-25,37.25123977661133,37.5233114334578,37.128805282304185,37.25577528443943,174500
2007-01-26,37.373680114746094,37.39635419995206,37.04719266142649,37.3872831820378,117000
2007-01-29,37.49610900878906,37.54598922108798,37.26938202909548,37.455296353463055,145600
2007-01-30,37.6820182800293,37.6820182800293,37.29658315815258,37.555051741959666,87400
2007-01-31,37.9813232421875,38.062945133307494,37.482524334045706,37.72738654782483,139800
2007-02-01,38.13092803955078,38.139999052833105,37.700148317243986,38.013032543503854,885600
2007-02-02,38.19895935058594,38.19895935058594,37.94502624850131,38.15361464801069,130900
2007-02-05,38.19895935058594,38.27604915050082,38.15815015614193,38.27151364236958,168400
