,SPY,QQQ,IWM,EFA,EEM,AGG,LQD,TIP,GLD,VNQ
2011-11-11,3.5523613051966995e-13,6.29727827920115e-13,0.09486313960653513,3.1705634060840315e-13,1.1032580140733776e-12,1.1129297638265647e-12,0.3271633363424075,0.39999999999951397,0.1779735240475083,5.168787982097573e-13
2011-11-18,1.641345638702666e-16,0.0,5.013790779251714e-16,0.0,0.10372157475602804,0.20264182204020065,0.3339361470036718,0.0,0.35970045620010077,0.0
2011-11-25,0.0,0.0,0.4,0.0,0.0,0.284567580838301,0.0,0.0,0.3154324191617853,0.0
2011-12-02,2.0027042105030646e-13,1.8895232955396652e-13,1.968106554983216e-13,1.9113581164708979e-13,0.04348876099161592,7.129765940143786e-13,0.3644356136448744,0.399999999998359,0.19207562536316178,4.98713906734741e-13
2011-12-09,1.6342795223814175e-14,2.376495849907325e-14,2.0550149731317014e-14,4.331243666030419e-14,2.6244752129533977e-14,0.324506719541282,0.04019842819130407,0.3999999999999166,0.18211947839871218,0.053175373868655014
2011-12-16,8.951074411912253e-17,2.617621102862887e-16,0.0,0.0,0.04143190823764908,0.4,2.0037176913226614e-16,0.31288023846898366,0.2456878532933662,1.1989513501481956e-17
2011-12-23,0.0,0.3110478712441403,0.0,0.0,0.0,0.0,0.4,0.13999075452448242,0.14896137423826858,0.0
2011-12-30,5.8955895536167696e-15,1.3852684894664232e-14,0.36776628157307356,1.611942143298927e-14,1.4326450155354612e-13,0.13476849056591889,7.277648016486401e-15,0.09746522786085315,0.39999999999995317,1.482740502750479e-14
2012-01-06,0.0,0.0,0.08491153306693094,0.0,0.0,0.2144790706356925,0.39999999999997515,0.07100216948052242,0.22960722681725346,0.0
2012-01-13,3.6608063932209825e-15,0.0668293867872621,0.0,0.0,0.0,0.39999999999999947,0.0,0.3999999999999976,0.1331706132127416,0.0
2012-01-20,1.0721714206697956e-14,1.9216418104400263e-14,0.244093238749893,1.4138070808079818e-14,1.5250379855710675e-14,0.03286421351845695,0.39999999999990765,0.07726494558706656,0.24577760214460345,1.3043591254830343e-14
2012-01-27,1.0973972033385786e-15,0.0,1.958946026904199e-15,8.031271567145053e-16,0.09990955571541098,0.3999999999999773,8.68526991536143e-15,0.2241756197250889,0.27591482455951655,1.5388373928941871e-15
2012-02-03,0.0,0.0,3.411295668079313e-17,3.210569163141234e-16,0.0,0.12056564995991277,0.4,0.3442497815616943,0.13518456847839266,4.44984753959137e-17
2012-02-10,0.0,0.0,0.3999999999992793,0.0,0.0,0.03840534026282093,0.0,0.4,0.16159465973789644,0.0
2012-02-17,2.8314357151192806e-15,2.266789950207707e-15,1.3918196845150894e-15,3.6965417487352094e-15,0.06988611812222266,0.18914443932230462,0.39999999999999997,0.2220706176304376,0.11889882492502396,8.727876377224952e-16
2012-02-24,5.671897731218979e-13,0.16796417970902847,1.3670353372024483e-13,2.8537784620812053e-13,3.011937467999316e-13,0.0,0.3999999999987047,0.33763112019467384,0.094404700097185,2.648240746226513e-13
2012-03-02,0.0,0.0,0.0,0.10463329715960215,0.0,5.720429730821592e-15,0.3608378604319126,0.4,0.13452884240848811,0.0
2012-03-09,1.3982043625018054e-13,2.1047285456551988e-13,0.21462995492107864,6.35227436767845e-14,5.663155932910725e-14,0.3822727309829201,0.0,0.39999999999843994,0.003097314097907132,5.640551584174747e-14
2012-03-16,0.0,0.14014874863880422,1.87777794608797e-14,0.0,0.0,1.7291638208788904e-14,0.4,0.3682964657442862,0.09155478561690267,0.0
2012-03-23,1.2777158170082971e-13,1.1386853896513186e-13,0.4,4.0718890740144396e-14,4.411567455164412e-14,0.026146941154296863,0.1622815044157483,0.3999999999995994,0.011571554429547439,4.54834041893593e-14
2012-03-30,1.9204551175026725e-14,0.16215248050759923,0.10574250891231705,1.109343216813149e-14,4.852647273649868e-15,0.2813607960040566,1.0383467810865394e-14,0.39999999999994423,0.05074421457603057,6.635919072802099e-15
2012-04-06,0.0,0.0,0.4,0.0,0.0,0.20000000000865054,0.0,0.4,0.0,0.0
2012-04-13,3.5125243535388463e-15,2.616367774689587e-15,2.3695438932716416e-15,1.5569278664436993e-15,0.39999999999999797,2.9411369173448776e-14,4.614078206638132e-16,0.3999999999998997,0.20000000000004536,1.6969465415951156e-14
2012-04-20,0.0,0.0,0.0,0.0,0.0650990677746012,0.1685206238941469,0.4,0.18523710240945557,0.18114320592177144,0.0
2012-04-27,1.979300188863021e-13,7.417537798058131e-13,1.4459136092312796e-13,1.8667432484952757e-13,0.0,0.39999999999845753,0.4,0.06602640547254152,0.1339735945283651,2.5926640636271942e-12
2012-05-04,5.2061884105957837e-14,3.4115468203780694e-14,4.521681417085709e-14,5.836381435914822e-14,0.19068572179965404,0.3999999999959169,3.5413228447549774e-14,0.3482682699381379,0.06104600826467652,1.3895639085522842e-12
2012-05-11,5.067392176924717e-13,5.210997945379895e-13,3.4460879530158534e-13,3.272284402128864e-13,1.3970540808645802e-12,0.3999999999955742,0.01672365211123508,0.38810543777306505,0.1951709101162465,7.825807370658527e-13
2012-05-18,0.0,0.0,0.0,0.0,0.04120404575170719,0.4,0.0,0.1587959542481554,0.4,0.0
2012-05-25,0.0,0.0,0.0,8.673021944972423e-13,0.0,0.4,0.05944619045208099,0.3999999999996111,0.1405538095478234,0.0
2012-06-01,0.0,0.0,0.0,0.0,0.19999999997706577,0.4,0.0,0.4,0.0,0.0
2012-06-08,1.4114834493589476e-13,1.0330358430692279e-13,0.1637616551941028,1.8873436014632576e-13,4.794951335211213e-14,0.0,0.39999999999982294,0.37886873749087263,0.057369607314879244,4.875173019539892e-14
2012-06-15,0.0,0.06270148646523423,0.0,4.48768496245587e-16,3.0551660606627854e-16,0.14261451511714268,0.4,0.050360319150825214,0.34432367926679763,0.0
2012-06-22,0.0,0.0,0.30721142978846566,0.0,0.0,0.0,0.37732721507203254,0.175823056871719,0.139638298268233,0.0
2012-06-29,0.0,0.17665961967879776,1.048227533109687e-15,0.0,0.0,1.1969579164217716e-14,0.3759189126270396,0.2689989052891294,0.1784225624050254,0.0
2012-07-06,2.841140413113659e-17,2.251582952344184e-16,0.049751763751681076,0.0,0.0,0.3604132380044202,0.0,0.2769206283759824,0.31291436986792276,0.0
2012-07-13,0.0,0.2072492787958603,0.0,4.583123857772661e-15,6.404248143138903e-15,0.21549191791933756,1.2971121437158864e-14,0.30832900671994556,0.2689297965648315,7.006508518510987e-15
2012-07-20,7.108987968570788e-15,4.39531089374484e-15,0.18520202253292914,0.0,7.396426874406776e-15,0.12313202790897187,0.2789085401042382,0.1607240146143974,0.2520333948394408,6.504287472582456e-15
2012-07-27,1.3532751971489238e-15,0.20991627757891618,1.860272222188201e-15,0.0,0.0,0.07924516387497337,0.15589901041101617,0.2935656610629197,0.2613738870721789,0.0
2012-08-03,0.04027330153903622,3.384989296782888e-16,0.0459646906090608,0.0,0.0,0.09240022660773199,0.4,0.10075893075425367,0.32060285048991616,7.118718998609316e-16
2012-08-10,2.665073195100386e-15,6.3199262540895125e-15,0.1772481659907386,2.4060314164892423e-15,1.4487231543316842e-15,0.11440769994234518,0.12677827524572566,0.3999999999999942,0.18156585882117984,3.788952537147397e-15
2012-08-17,2.7701877979567723e-15,0.1408027715756109,1.3450427888240011e-14,3.2273512524720207e-15,7.832884219375518e-15,0.17447799894724375,0.13916141325568657,0.3281016303838255,0.21745618583760118,4.9039747544901795e-15
2012-08-24,0.0,0.20735426189517803,5.356594399102034e-16,0.0,0.0,0.0,0.2182498757039543,0.30779935742126535,0.2665965049796034,0.0
2012-08-31,0.0,0.08014579257942891,0.11644589031070328,0.0,0.0,0.27871935084584504,0.014612806861287226,0.3510054232729656,0.1590707361299399,0.0
2012-09-07,2.1308119707773172e-16,0.08510642006745338,0.0,0.0,0.0,0.20009151079864387,0.207608736976328,0.2686591259119374,0.2385342062456382,0.0
2012-09-14,0.0,0.21746342432318605,0.0,0.0,0.0,3.605784355503412e-13,0.3527372486343542,0.23890242397312042,0.1908969030691034,0.0
2012-09-21,3.844354797396221e-14,0.08870026173464793,5.5000366889904094e-14,1.9901715878577743e-14,4.1336489897473854e-14,0.3999999999999405,3.342161676914971e-14,0.4,0.11129973826518459,2.250021458850449e-14
2012-09-28,0.0,0.0,0.19999999998032153,0.0,0.0,0.4,0.0,0.4,0.0,0.0
2012-10-05,1.0743472338825667e-13,4.39195123081896e-13,0.19696791868381838,1.0000148938243002e-13,4.190349883871862e-14,0.003032081315615053,0.39999999999968516,0.4,2.471916666055332e-14,4.753808275798866e-14
2012-10-12,1.3128834230449013e-13,0.187685128261327,5.374267049331748e-12,1.439833213459828e-13,0.020677109153526718,0.39163776257909627,1.7473949036849405e-12,0.39999999999838887,9.153119552819551e-14,1.7280745871487864e-13
2012-10-19,0.0,0.1522755321409107,0.0,0.0,0.0,0.011553804427244426,0.4,0.3999999999999993,0.036170663431848625,0.0
2012-10-26,0.0,0.4,0.0,0.0,0.0,0.18391952675211454,0.0,0.4,0.016080473254786138,0.0
2012-11-02,0.0,0.19479602893910916,0.0,0.0,0.0,0.36559071972934076,0.0,0.4,0.03961325133598819,0.0
2012-11-09,1.2672211807286068e-14,0.31350694918998323,6.270245745463804e-14,5.380252117505127e-15,4.843744227509968e-15,0.0,0.28649305081005455,0.39999999999991975,1.0951103173627531e-14,5.09197138881575e-15
2012-11-16,1.667506448284101e-14,4.948167688461091e-14,0.24358784912395415,0.010282768638851672,9.180208156118622e-15,0.3461293822371381,4.550591296761622e-14,0.39999999999991764,9.835244320914388e-15,7.876387713112718e-15
2012-11-23,5.815690987369088e-17,0.060716653574531015,2.948752688408574e-17,1.3620992534084245e-16,0.0,0.0185515425047177,0.39999999999999986,0.4,0.12073180392075164,0.0
2012-11-30,0.23218542754365148,2.1330523661261666e-15,8.239165710907832e-16,1.4510114843598737e-15,9.120147738688085e-16,0.0,0.33976324680191566,0.399999999999987,0.028051325654440133,6.29115086848292e-16
2012-12-07,0.0,0.1466026515433673,0.0,0.0,0.0,0.0,0.4,0.4,0.05339734845669299,0.0
2012-12-14,0.15506383799376663,0.0,0.0,0.0,3.5191508452984965e-16,1.606076111947824e-16,0.4,0.3999999999999988,0.04493616200623659,0.0
2012-12-21,0.0,0.0,0.0,0.0,0.1369350053781132,0.01684956647450396,0.39999999999999897,0.4,0.04621542814739203,0.0
2012-12-28,0.35249337096203437,3.678969021786438e-16,3.0530455550834e-16,7.228308121325078e-16,0.0,2.32222552819239e-16,0.0,0.24750662903796658,0.39999999999999963,1.6192559446071009e-16
2013-01-04,0.06003243653134215,1.5000275869515856e-16,1.297823881783039e-16,0.0,6.097959593873159e-17,0.33477460669414505,0.4,1.5166294327177698e-16,0.20519295677451252,1.60136660876109e-16
2013-01-11,0.20619565575405985,0.0,0.0,0.0,0.0,0.0,0.24598203474196925,0.39064443069931737,0.15717787880528006,0.0
2013-01-18,0.0,0.06844759065377769,1.6065941919292638e-16,1.3188022536528115e-16,4.5934981287075616e-17,7.714671091420819e-17,0.4,0.22472313157855506,0.3068292777676668,1.414994458189056e-17
2013-01-25,0.14532598280967368,0.0,1.7217215202364536e-16,9.96263211901563e-17,7.251957281212418e-17,0.0,0.39999999999999997,0.16470449944438334,0.28996951774594265,1.6753888180216434e-16
2013-02-01,0.39999999999999164,7.092871344933057e-15,3.3565687067893616e-15,3.5160039932805787e-15,3.455485202983481e-15,0.011451922641970877,0.18076076930616822,0.39999999999997043,0.007787308051871781,9.671700433577271e-15
2013-02-08,4.021011351750458e-15,0.0,0.2640632987039883,0.0,0.0,0.3262239885685172,4.1773048603593184e-15,0.4,0.009712712727490271,0.0
2013-02-15,0.1795181936019542,0.0,0.0,7.789442037892634e-17,0.0,0.0,0.26564064581710695,0.29772215431682736,0.2571190062641126,0.0
2013-02-22,0.4,0.0,0.0,0.0,0.0,1.2734431564798143e-12,0.1999999999989584,0.4,3.0632138212802924e-13,0.0
2013-03-01,0.05558881835769246,7.971719292977023e-15,8.621410080663543e-15,6.755953422025139e-15,0.20862716152588742,8.463206772489542e-15,0.3999999999999421,0.33578402011643305,6.538463736773968e-15,6.6344456987085625e-15
2013-03-08,0.0,0.05292886441447074,0.019132681033027017,0.0,0.0,0.12793845455250602,0.39999999999999897,0.3999999999999986,4.343741569729397e-18,0.0
2013-03-15,0.0,1.753338675638875e-14,0.23486072861583718,7.291666604673082e-15,9.889849116423164e-15,1.012576087168048e-14,0.3651392713842766,0.3999999999998407,2.6314753537677028e-14,6.6256712118209e-15
2013-03-22,0.27238209679805936,0.0,0.0,0.0,0.0,0.0,0.3171127798361174,0.4,0.010505123365867796,0.0
2013-03-29,0.3417602864566763,6.771614383593513e-14,0.0,4.792099842756883e-13,7.641402362756032e-14,1.6716179967470567e-13,0.24835263456588075,0.3999999999987055,0.009887078978059542,7.367396013461917e-14
2013-04-05,0.4,0.0,0.07160481992033374,0.0,0.0,0.0,0.0,0.4,0.12839518007965786,0.0
2013-04-12,0.2140145480732435,0.0,0.025942849558149756,0.0,0.0,0.21572065945506333,0.4,0.0,0.1443219429135488,0.0
2013-04-19,0.39999999999999364,0.0,2.2665204341932094e-15,5.326410017088057e-14,4.254111254789893e-15,3.168420900507577e-15,0.04558019068647614,0.39999999999999575,0.15441980931347113,2.550464596275147e-15
2013-04-26,0.34600282858626186,2.99539107168241e-13,4.543585966449923e-13,2.108732473035148e-12,5.751033059064187e-13,0.0,0.4,0.253997171409658,2.1645041987060354e-13,2.4815559492279843e-13
2013-05-03,0.0,0.0,0.19644222016132024,0.0,0.0,0.0,0.4,0.3381746512852828,0.06538312855395688,0.0
2013-05-10,1.9396124753885914e-13,0.09316181045522279,1.0380495555052951e-13,3.657817559357416e-14,7.357668563260501e-14,0.4,0.05759353836874067,0.3999999999997299,0.04924465117574797,2.7358148065045357e-14
2013-05-17,0.22894483062989773,7.51789732007972e-12,2.0978788401826518e-13,2.1576196419656945e-13,6.37533931964235e-13,2.1934222635142998e-12,0.3710551693621257,0.3999999999967139,2.881628596459703e-13,1.9997003015872605e-13
2013-05-24,2.165836847930545e-13,5.78960701171024e-14,0.12954490532711663,6.773773100851641e-14,7.282215877060653e-14,0.399999999999333,2.761492813359697e-13,0.4,0.070455094672683,6.33568927011345e-14
2013-05-31,0.1605073246378571,3.989647154312159e-15,3.87050011181958e-15,0.0,1.5238868110098447e-15,0.4,0.0,0.3999999999999997,0.03949267536213494,2.1142145651374677e-15
2013-06-07,0.0,0.0,2.0263490189693767e-12,0.0,0.0,0.4,0.2148631667840186,0.0,0.3851368332049489,0.0
2013-06-14,1.7748755325154206e-14,8.792466077014618e-14,0.007143928009505066,3.048077670791827e-14,6.460937005382355e-14,0.3999999999987893,0.39999999999988234,8.590749040448977e-14,0.19285607199088706,6.495716395046376e-13
2013-06-21,0.15565733964794404,4.674960336111932e-14,2.1129791675838974e-14,5.635510521374886e-14,2.4412649763248437e-14,0.31863640843082947,0.2191474340796711,1.430573002859101e-14,0.3065588178413624,3.008542528737954e-14
2013-06-28,0.0,0.13599911817712457,0.0,0.0,0.0,0.4,0.011283671121918248,0.4,0.05271721068033211,0.0
2013-07-05,0.0,0.19035362606601372,0.0,0.0,0.0,0.3373349636480689,4.782369180498955e-10,0.4,0.07231140989681681,0.0
2013-07-12,1.0000122059103631e-13,0.2211643644848113,1.0987425267062306e-13,7.343804615518362e-13,1.2796626344358248e-13,0.13775438945669496,0.1479642007345537,0.3999999999985122,0.09311704532423969,1.158853208776019e-13
2013-07-19,2.8153792816937857e-14,0.14587882355144996,3.629656567157736e-14,3.701591128007903e-14,4.202373444227454e-14,0.13093290951151804,0.399999999999912,9.186500955462033e-14,0.32318826693685343,3.1010613212081394e-14
2013-07-26,3.101956034466507e-15,0.07734129828323706,4.253547191768675e-15,0.0,4.732050670918282e-15,0.24676925016084572,0.1115887350464771,0.4,0.16430071650940153,2.982050638853445e-15
2013-08-02,7.895985026850845e-15,0.09300119584282203,0.0,5.407687714235469e-15,0.0,0.38195593575529163,0.0,0.4,0.12504286840191664,0.0
2013-08-09,1.896136255308566e-13,0.1879765627156839,2.7459343941897613e-14,6.877999337688826e-14,2.2859105805918975e-14,0.2275489077304651,0.1840996807085381,0.39999999999979957,0.0003748488451752549,2.948506585751372e-14
2013-08-16,0.0,0.10967924342517855,0.0,0.0,0.0,0.2491253782034417,0.11553905847534084,0.39999999999999764,0.12565631989609238,0.0
2013-08-23,0.0,0.09234690889906838,2.575252624635515e-16,0.0,0.0,0.12584298439556635,0.21455590123772553,0.4,0.16725420546763892,3.7913843289876423e-16
2013-08-30,0.0,0.11341169629233518,0.0,0.0,2.5104290740022395e-15,0.322250609678059,1.554252237946454e-15,0.4,0.1643376940296037,0.0
2013-09-06,0.0,0.07077738347013636,0.0,0.0,0.0,0.010678927758112662,0.3999999999999974,0.3999999999999995,0.11854368877175751,4.190583941354123e-16
2013-09-13,0.0,0.17189051653268142,4.501600268526103e-15,4.523890915565651e-15,5.401635461925057e-15,0.1983682872321358,0.043188255715398575,0.399999999999968,0.18655294051980012,3.913045554475559e-15
2013-09-20,1.785663083848095e-15,0.07004900750404343,7.988072091456525e-15,8.00989067229227e-15,9.98332670989944e-15,4.61813973567807e-14,0.3256284793820691,0.2529430193999112,0.3513794937138951,7.010488454855409e-15
2013-09-27,0.0,0.0869515343580255,0.0,0.0,6.710839153381346e-16,5.37484349275446e-15,0.30561238701925025,0.27573262250317443,0.33170345611954893,0.0
2013-10-04,0.0,0.07254997150596589,2.8264436516253926e-16,2.0271413021903713e-16,0.0,0.29477824997730107,0.3999999999999989,3.4827058160472943e-16,0.23267177851673376,0.0
2013-10-11,0.0,0.10042015044695918,0.0,0.0,0.0,0.31441264459257273,0.3999999999982432,0.0,0.18516720497810235,0.0
2013-10-18,3.197447159815928e-16,0.061752806119343424,0.0,0.0,0.0,0.2236863800395776,0.4,0.12021143420168877,0.19434937963938295,2.0572099343414666e-15
2013-10-25,8.972490631998584e-15,0.21491998230739165,3.49652581029448e-14,1.1155299038308912e-14,1.3733456886060062e-14,0.3999999999998629,2.6037660283029138e-14,0.09872364469617899,0.28635637299646033,1.131444903822863e-14
2013-11-01,0.03632294440253041,0.0,0.0,0.0,0.0,0.3032345673986877,0.31381215421846853,0.24639535639908502,0.10023497758124471,0.0
2013-11-08,0.0,0.0,0.13176232627340626,6.055836880219299e-16,7.143723710970617e-17,0.11219394064135516,0.27394675205068114,0.3544177507452535,0.12767923028930417,2.1615184850716538e-16
2013-11-15,0.0,0.12275596064162518,5.695979120202949e-16,1.3059821383897112e-15,1.2566451974608042e-15,0.3006319180884943,0.35236042767500714,0.0,0.2242516935948727,2.2838135096017002e-17
2013-11-22,0.07723931015977606,0.030829915900995885,2.485094717356341e-15,1.341278366043079e-15,5.016671214726209e-16,0.09193077393922387,0.39999999999999847,0.39999999999999936,1.3106860770870955e-15,6.893255768709167e-16
2013-11-29,2.6575184347859166e-16,0.1258424307751189,0.0,0.0,0.0,0.342184314812756,0.0,0.4,0.13197325441212546,0.0
2013-12-06,7.919424250310693e-17,0.0005006014184272363,0.056246251614435534,5.870126868453027e-17,0.0,0.006752906097476672,0.39999999999999963,0.39999999999999974,0.13650024086966112,1.6240704405862706e-16
2013-12-13,7.523360692139096e-13,2.0377821325982125e-13,0.16111367199782017,1.8426186076698516e-13,1.6308829253772926e-13,0.3999999999965207,4.810842668733574e-13,0.32256245072146955,0.11632387728215528,2.498046475491082e-13
2013-12-20,0.0,0.12763058896227777,1.2939988455962047e-14,4.6769065426594814e-14,1.5782988620002497e-14,0.385664074706257,9.221175272226366e-14,0.3999999999999847,0.08670533633131619,1.7305316230730154e-14
2013-12-27,3.249202018985368e-16,0.12246902717562873,1.2762955387054065e-16,0.0,2.0076100011720575e-16,0.3544795466436181,0.0,0.4,0.1230514261807526,8.67102067217481e-17
2014-01-03,3.3316651553925854e-14,0.2354332658898419,1.9841555781207558e-14,7.790622908596702e-15,8.00471956982708e-15,0.39999999999991676,2.887937956045078e-14,0.2383109217663835,0.12625581234375485,5.1392852370369935e-15
2014-01-10,0.20136140577858802,3.5738532918233633e-16,4.054223675661406e-16,0.0,1.0274213188663124e-16,5.096407720007177e-16,0.3052698084509301,0.3960751571243029,0.09729362864617709,1.8547080222959837e-15
2014-01-17,0.24925215024950068,0.0,0.0,0.0,0.0,0.0,0.21282962319828572,0.4,0.13791822655222394,0.0
2014-01-24,0.3843845894347184,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.21561541056529032,0.0
2014-01-31,0.1996005100572809,0.0,7.27747838391319e-16,0.10393293347284874,0.0,0.22956517292804907,0.0,0.4,0.06690138354183046,0.0
2014-02-07,0.29600597905034837,1.0432735404741766e-15,9.879114670416356e-16,1.4019005140780694e-15,3.5765119164865578e-16,0.3999999999999993,2.233083780823347e-16,0.13749825400380306,0.1664957669458447,5.961892221226228e-16
2014-02-14,0.0,2.7038253598101983e-17,0.05567722807033281,2.3298928268229944e-16,4.0400267052668936e-16,0.2594150333081932,0.3999999999999999,0.12494270762899999,0.15996503099247364,3.9078109001192695e-17
2014-02-21,0.015726825561468673,0.20591753747516192,0.0,0.014897385274781969,0.0,0.2056163598505173,0.04986818734351515,0.39999999999999974,0.10797370449455868,0.0
2014-02-28,5.02976026693783e-16,0.21547799824850952,0.0,0.0,0.0,0.2725773936094064,0.0,0.4,0.11194460814206474,0.0
2014-03-07,4.921766291084526e-14,0.21078220243449514,1.4643367678479801e-13,3.607811380844842e-14,1.7066048512431818e-13,0.18528321090170483,0.16639045816036438,0.4,0.03754412850287178,9.370806219373017e-14
2014-03-14,3.9900281895325513e-13,3.0928773691883546e-14,0.39157609238253704,2.0812364986658303e-14,6.857827420447499e-14,0.3999999999997512,1.3074719116273366e-14,0.1605950705910916,0.04782883702606515,2.2658499366473276e-14
